Closing Date,Chevron Corporation (NYSE:CVX),Exxon Mobil Corporation (NYSE:XOM),Microsoft Corporation (NasdaqGS:MSFT),Apple Inc. (NasdaqGS:AAPL),Bank of America Corporation (NYSE:BAC),JPMorgan Chase & Co. (NYSE:JPM),Walmart Inc. (NYSE:WMT),Target Corporation (NYSE:TGT),The Coca-Cola Company (NYSE:KO),"PepsiCo, Inc. (NasdaqGS:PEP)",Johnson & Johnson (NYSE:JNJ),Abbott Laboratories (NYSE:ABT),The Procter & Gamble Company (NYSE:PG),Unilever PLC (LSE:ULVR),The Boeing Company (NYSE:BA),Airbus SE (ENXTPA:AIR),Caterpillar Inc. (NYSE:CAT),Deere & Company (NYSE:DE),Wells Fargo & Company (NYSE:WFC),Citigroup Inc. (NYSE:C),"Meta Platforms, Inc. (NasdaqGS:META)",Alphabet Inc. (NasdaqGS:GOOGL)
2016-02-04,84.79,79.83,52.00,24.15,13.25,58.40,66.42,70.04,42.53,97.39,103.90,38.01,80.70,29.535,123.61,53.81,65.96,78.70,48.25,40.79,110.49,36.50
2016-02-05,82.88,80.08,50.16,23.51,12.95,57.75,67.00,69.56,42.44,97.32,100.54,37.41,81.20,29.675,122.56,54.06,66.12,78.42,47.86,39.86,104.07,35.19
2016-02-08,85.99,81.16,49.41,23.75,12.27,56.54,66.90,70.00,42.65,97.52,102.00,37.46,82.62,29.395,119.47,51.13,64.58,77.07,46.50,37.81,99.75,35.21
2016-02-09,82.92,80.08,49.28,23.75,12.20,56.20,65.81,69.86,43.30,98.28,101.97,37.00,82.64,29.315,118.88,51.22,63.93,78.08,46.45,37.51,99.54,35.05
2016-02-10,83.04,79.35,49.71,23.57,11.98,55.52,65.79,68.76,42.55,97.62,101.73,37.21,81.62,29.405,116.36,52.37,62.14,77.41,46.17,37.41,101.00,35.34
2016-02-11,82.99,79.60,49.69,23.43,11.16,53.07,65.32,68.05,42.41,96.90,101.70,36.34,79.90,29.05,108.44,49.96,61.41,76.41,45.16,34.98,101.91,35.32
2016-02-12,85.43,81.03,50.50,23.50,11.95,57.49,66.18,69.95,43.11,98.49,101.82,37.13,80.99,29.445,108.63,51.31,63.15,78.27,47.31,37.54,102.01,35.34
2016-02-16,84.81,81.22,51.09,24.16,12.25,58.35,65.90,71.50,43.36,98.60,102.32,37.99,81.47,30.15,112.60,53.78,65.21,79.81,48.24,38.89,101.61,35.88
2016-02-17,88.31,82.00,52.42,24.53,12.56,58.77,66.11,72.10,43.49,99.55,102.50,38.45,82.45,30.5,116.34,55.05,67.26,81.43,48.13,39.78,105.20,36.60
2016-02-18,86.73,82.45,52.19,24.07,12.24,57.81,64.12,72.53,43.61,99.62,104.24,38.31,81.98,30.255,117.57,55.85,66.12,80.33,47.73,38.92,103.47,35.88
2016-02-19,86.50,82.50,51.82,24.01,12.13,57.82,64.66,72.32,43.77,99.58,104.16,38.53,81.79,30.34,115.16,55.25,65.42,77.00,48.09,38.99,104.57,36.11
2016-02-22,88.82,82.39,52.65,24.22,12.54,58.57,65.63,72.47,43.94,99.87,104.75,39.16,82.13,30.82,117.39,56.15,67.31,78.40,49.19,39.52,107.16,36.45
2016-02-23,84.91,81.23,51.18,23.67,12.16,56.12,66.48,73.99,43.69,99.54,104.08,38.39,81.81,30.66,116.90,55.41,65.78,77.14,48.10,38.22,105.46,35.86
2016-02-24,85.27,81.52,51.36,24.03,12.13,56.14,67.12,76.94,43.91,99.68,104.96,39.20,81.56,30.38,115.59,54.95,65.88,79.00,47.61,38.09,106.88,36.05
2016-02-25,85.30,82.01,52.10,24.19,12.32,57.01,68.04,78.67,44.16,100.67,106.38,39.63,82.34,31.04,116.82,57.37,66.47,79.60,47.75,38.62,108.07,36.46
2016-02-26,84.35,81.75,51.30,24.23,12.70,57.54,66.51,78.43,43.14,98.36,105.78,39.52,81.10,30.97,118.16,57.51,66.87,79.47,48.07,39.50,107.92,36.24
2016-02-29,83.44,80.15,50.88,24.17,12.52,56.30,66.34,78.45,43.13,97.82,105.21,38.74,80.29,30.92,118.18,59.78,67.70,80.18,46.92,38.85,106.92,35.86
2016-03-01,86.13,81.28,52.58,25.13,13.19,59.20,66.46,80.96,43.69,99.09,107.22,39.33,81.23,31.485,119.96,60.8,69.09,81.05,48.72,41.27,109.82,37.11
2016-03-02,87.14,82.70,52.95,25.19,13.41,59.76,66.21,81.10,43.77,98.33,107.04,39.34,82.55,30.735,119.65,60.54,69.38,81.84,49.57,42.22,109.95,36.97
2016-03-03,87.53,82.40,52.35,25.38,13.50,59.96,66.14,79.71,43.96,99.16,106.65,38.82,82.84,30.575,119.61,60.77,71.75,83.67,49.77,42.83,109.58,36.58
2016-03-04,87.93,82.29,52.03,25.75,13.54,60.05,66.78,81.13,44.11,100.00,106.50,39.18,83.49,31.09,121.07,62.1,72.84,84.88,50.11,42.83,108.39,36.51
2016-03-07,90.67,84.46,51.03,25.47,13.53,59.94,67.89,80.82,44.01,99.25,106.74,39.18,83.10,30.87,122.90,61.48,74.77,85.68,50.07,42.61,105.73,35.64
2016-03-08,88.74,82.63,51.65,25.26,13.06,58.78,68.04,80.53,44.32,99.74,106.22,39.17,83.06,31.1,122.35,60.61,71.73,83.85,49.05,41.05,105.93,35.68
2016-03-09,92.82,82.40,52.84,25.28,13.14,59.12,67.53,81.21,44.81,100.20,106.84,39.28,82.96,31.195,122.86,60.64,71.87,83.04,48.79,41.15,107.51,36.27
2016-03-10,93.94,82.18,52.05,25.29,13.27,58.61,67.41,81.50,45.23,100.78,107.14,39.03,82.28,30.815,122.94,58.24,71.36,82.38,48.51,41.37,107.32,36.61
2016-03-11,94.58,82.19,53.07,25.57,13.79,59.34,67.17,81.87,45.20,101.31,107.71,40.37,81.75,30.96,124.63,60.13,72.80,82.95,50.07,42.99,109.41,37.24
2016-03-14,94.26,82.41,53.17,25.63,13.64,59.12,67.36,81.77,45.29,100.65,107.66,40.50,81.17,31.105,126.34,60.41,72.73,81.85,49.88,42.67,109.89,37.51
2016-03-15,94.27,82.82,53.59,26.15,13.57,59.20,68.09,81.65,45.24,101.15,107.76,39.90,81.31,31.435,126.36,60.29,72.44,80.65,49.98,42.59,110.67,37.53
2016-03-16,95.40,82.87,54.35,26.49,13.31,58.92,67.99,82.39,45.05,100.83,107.41,40.18,81.34,31.245,127.57,60.78,74.34,81.41,49.54,42.23,112.18,37.87
2016-03-17,96.89,84.10,54.66,26.45,13.40,58.75,67.45,83.02,45.77,101.87,106.74,40.29,82.75,31.1,130.70,59.53,75.90,83.06,49.73,42.85,111.02,37.92
2016-03-18,97.69,84.20,53.49,26.48,13.79,60.48,66.95,82.71,45.60,101.29,107.50,40.79,83.15,30.985,133.96,60.6,75.47,82.63,50.54,43.54,111.45,37.77
2016-03-21,96.44,83.62,53.86,26.48,13.84,60.46,67.97,82.20,45.67,101.54,107.28,40.76,83.32,31,135.86,60.88,75.89,82.72,50.67,43.60,111.85,38.11
2016-03-22,95.50,84.12,54.07,26.68,13.76,60.24,67.87,81.70,45.50,100.77,107.38,41.03,82.74,31.025,135.12,61.25,75.55,82.26,50.37,43.38,112.25,38.00
2016-03-23,93.59,83.75,53.97,26.53,13.62,59.94,67.46,81.50,45.46,100.81,108.50,40.78,82.82,31.65,132.86,61.33,73.68,80.84,49.76,42.37,112.54,37.88
2016-03-24,94.85,83.98,54.21,26.42,13.68,59.48,68.00,82.04,45.58,100.68,108.31,40.75,82.89,31.41,132.12,59.77,75.29,80.24,48.90,41.94,113.05,37.74
2016-03-28,94.68,84.22,53.54,26.30,13.62,59.40,68.12,82.80,45.80,100.98,108.23,40.88,82.62,31.41,131.29,59.77,75.32,80.17,48.70,41.92,113.69,37.66
2016-03-29,95.32,84.53,54.71,26.92,13.42,59.03,68.03,82.97,46.48,101.37,109.14,41.47,82.80,31.645,130.88,60.05,76.01,80.50,48.05,41.72,116.14,38.29
2016-03-30,95.25,84.52,55.05,27.39,13.48,59.71,68.80,83.60,46.58,102.69,108.98,41.65,82.68,31.9,128.58,59.96,76.51,80.12,48.65,41.88,114.70,38.42
2016-03-31,95.40,83.59,55.23,27.25,13.52,59.22,68.49,82.28,46.39,102.48,108.20,41.83,82.31,31.525,126.94,58.35,76.54,76.99,48.36,41.75,114.10,38.15
2016-04-01,94.26,82.96,55.57,27.50,13.56,59.87,69.06,82.76,46.83,103.78,109.19,42.19,83.53,31.65,126.96,56.98,76.79,76.50,48.45,42.47,116.06,38.48
2016-04-04,93.43,83.16,55.43,27.78,13.51,59.20,69.10,82.30,46.89,103.82,108.59,42.32,83.21,31.78,126.34,57.32,75.72,75.90,48.50,42.06,112.55,38.26
2016-04-05,92.67,82.21,54.56,27.45,13.19,58.36,68.64,82.10,46.53,103.10,108.95,42.04,83.16,31.89,127.03,56.43,75.24,76.07,47.51,41.51,112.22,37.93
2016-04-06,94.84,83.31,55.12,27.74,13.27,58.81,69.04,82.17,46.71,103.92,109.42,43.05,83.81,32.42,127.93,56.46,75.22,76.34,48.08,41.86,113.71,38.40
2016-04-07,94.79,82.37,54.46,27.14,12.85,57.32,68.22,81.57,46.36,103.60,109.27,42.61,83.24,32.41,127.00,56.74,74.17,76.18,46.93,40.27,113.64,38.01
2016-04-08,96.33,83.21,54.42,27.17,12.88,57.74,68.06,80.88,46.87,105.08,109.10,42.37,83.20,32.385,127.88,57.51,74.35,76.31,47.07,40.47,110.63,37.97
2016-04-11,95.24,83.32,54.31,27.26,12.97,58.20,67.40,79.77,46.44,104.30,108.97,42.48,82.73,32.355,127.91,56.35,74.63,75.75,47.03,41.12,108.99,37.88
2016-04-12,97.51,84.35,54.65,27.61,13.27,59.28,68.80,80.78,46.65,104.91,109.60,42.82,82.83,32.395,129.47,56.07,76.10,76.60,47.77,41.90,110.61,38.22
2016-04-13,97.60,84.83,55.35,28.01,13.79,61.79,69.15,81.56,46.04,104.12,109.87,43.35,82.46,32.635,131.14,57.61,79.13,78.46,49.03,44.25,110.51,38.60
2016-04-14,97.98,85.43,55.36,28.03,14.14,62.59,68.80,81.78,45.83,103.16,109.84,43.51,82.01,32.845,130.85,56.87,79.05,77.66,48.79,44.98,110.84,38.77
2016-04-15,97.23,84.97,55.65,27.46,14.00,61.87,69.06,82.60,46.10,103.77,110.18,43.41,82.30,32.795,131.13,56.58,79.17,77.44,48.25,44.92,109.64,39.00
2016-04-18,98.70,85.78,56.46,26.87,14.17,62.27,69.86,83.42,46.22,103.72,110.93,43.95,82.83,32.79,131.97,56.84,79.25,78.32,48.84,45.11,110.45,39.38
2016-04-19,100.50,86.21,56.39,26.73,14.45,63.32,69.77,83.98,46.60,104.32,112.68,43.85,83.28,33.31,132.68,57.38,80.39,82.36,49.88,45.63,112.29,38.81
2016-04-20,101.69,86.80,55.59,26.78,14.93,64.24,69.21,82.87,44.37,102.44,113.58,43.97,81.55,33.3,130.57,57.46,79.74,84.26,50.45,46.74,112.42,38.75
2016-04-21,101.40,86.79,55.78,26.49,14.90,63.60,68.47,82.75,43.66,100.99,113.57,43.88,80.80,32.69,130.74,58.18,78.66,82.80,50.05,46.60,113.44,39.00
2016-04-22,102.01,87.53,51.78,26.42,15.11,63.97,68.72,82.33,44.54,101.98,113.32,44.08,80.95,31.91,131.05,58.17,78.32,82.80,50.62,46.97,110.56,36.89
2016-04-25,101.51,87.33,52.11,26.27,14.96,63.60,69.47,82.60,44.71,102.80,113.51,44.01,81.41,31.87,130.75,58.64,76.79,82.41,50.51,46.69,110.10,37.11
2016-04-26,102.29,87.63,51.44,26.09,15.09,63.93,69.30,82.60,44.53,102.60,112.91,43.88,79.55,31.475,133.24,58.23,77.65,83.42,50.92,47.10,108.76,36.27
2016-04-27,103.85,88.46,50.94,24.46,15.02,64.11,69.42,83.29,44.68,102.63,112.77,43.83,79.89,31.31,137.08,58.46,78.68,84.71,50.93,47.33,108.89,36.07
2016-04-28,102.40,88.03,49.90,23.71,14.79,63.60,68.91,81.33,44.63,102.97,112.48,40.42,79.76,31.07,134.80,55.77,77.75,83.93,50.41,46.73,116.73,35.25
2016-04-29,102.18,88.40,49.87,23.44,14.56,63.20,66.87,79.50,44.80,102.96,112.08,38.90,80.12,30.545,134.80,54.61,77.72,84.11,49.98,46.28,117.58,35.39
2016-05-02,103.31,89.13,50.61,23.41,14.77,63.79,67.59,80.12,44.98,103.43,112.75,38.85,80.97,30.545,134.01,54.25,77.84,84.29,50.59,46.68,118.57,35.72
2016-05-03,101.32,88.11,49.78,23.80,14.36,62.56,67.00,79.99,44.84,103.56,112.69,38.55,81.10,30.835,132.49,53.56,76.36,83.40,50.00,45.57,117.43,35.42
2016-05-04,100.59,87.94,49.87,23.55,14.13,61.57,67.19,79.71,44.98,104.02,112.22,38.10,81.60,30.83,130.89,53.25,74.24,82.18,48.94,44.66,118.06,35.57
2016-05-05,101.42,88.04,49.94,23.31,14.05,61.24,67.21,78.13,45.06,104.21,112.88,38.50,81.30,30.955,132.08,54.02,72.79,81.20,48.96,44.23,117.81,35.74
2016-05-06,101.86,88.51,50.39,23.18,14.11,61.60,68.25,78.74,45.32,104.96,112.74,37.97,82.13,31.075,133.26,54.03,73.36,81.45,49.02,44.41,119.49,36.26
2016-05-09,100.35,88.57,50.07,23.20,13.99,61.21,68.95,79.93,45.24,105.28,113.72,37.98,82.12,31.545,132.10,54.38,70.78,80.58,48.88,43.89,119.24,36.46
2016-05-10,101.27,89.99,51.02,23.36,14.30,62.04,68.79,80.05,45.75,106.57,114.67,38.10,82.48,31.57,134.72,55.55,72.51,83.81,49.40,44.84,120.50,36.97
2016-05-11,101.14,88.81,51.05,23.13,14.20,61.81,66.41,75.70,45.46,105.72,114.37,38.01,82.15,31.505,133.00,55.49,72.43,83.90,49.08,44.47,119.52,36.53
2016-05-12,102.12,89.67,51.51,22.59,14.14,61.77,66.85,75.60,45.83,106.10,114.23,38.00,82.41,31.39,134.42,55.23,71.70,84.15,49.20,44.00,120.28,36.40
2016-05-13,100.74,88.66,51.08,22.63,13.88,61.20,64.94,73.88,45.35,104.18,113.56,37.60,81.23,31.655,132.12,55.14,70.07,82.47,48.24,43.11,119.81,36.24
2016-05-16,102.29,89.57,51.83,23.47,13.93,61.66,66.02,74.61,45.62,104.13,114.44,38.25,81.63,31.63,134.14,54.87,70.70,83.63,48.27,43.15,118.67,36.52
2016-05-17,100.75,89.53,50.51,23.37,14.01,61.66,65.10,73.61,44.75,102.37,113.83,37.71,80.62,31.065,132.56,54.18,71.05,83.20,47.62,43.70,117.35,36.01
2016-05-18,100.06,89.35,50.81,23.64,14.69,64.04,63.15,68.00,44.48,100.91,113.59,37.75,79.85,30.9,130.99,53.21,70.59,82.60,48.65,45.87,117.65,36.09
2016-05-19,99.85,90.11,50.32,23.55,14.53,63.39,69.20,67.06,44.32,101.33,112.85,37.24,80.19,30.415,128.08,53.33,69.43,82.25,48.38,45.06,116.81,35.77
2016-05-20,99.79,89.74,50.62,23.81,14.52,63.51,69.86,68.66,43.95,100.10,112.64,37.60,80.02,30.81,127.39,54.41,69.87,77.74,48.75,44.90,117.35,36.09
2016-05-23,99.38,89.60,50.03,24.11,14.47,63.46,69.50,67.93,43.97,100.42,112.16,37.37,80.20,30.705,127.58,54.54,70.40,77.88,48.70,45.11,115.97,35.86
2016-05-24,100.19,89.67,51.59,24.48,14.68,64.54,70.24,68.69,44.37,101.09,112.69,37.98,80.97,31.135,127.50,56,71.09,79.64,49.20,45.86,117.70,36.65
2016-05-25,101.77,90.26,52.12,24.91,14.92,65.52,70.48,69.28,44.38,101.09,113.35,38.68,81.48,31.07,128.86,56.07,72.57,80.49,50.50,46.94,117.89,36.91
2016-05-26,101.50,89.80,51.89,25.10,14.70,65.03,70.85,68.91,44.69,101.90,112.90,38.89,81.22,31.275,129.31,56,72.08,80.27,50.55,46.11,119.47,36.85
2016-05-27,102.02,90.01,52.32,25.09,14.88,65.43,70.75,68.90,44.78,101.96,113.06,39.30,81.43,31.525,129.22,56.02,71.96,80.50,50.85,46.58,119.38,37.38
2016-05-31,101.00,89.02,53.00,24.97,14.79,65.27,70.78,68.78,44.60,101.17,112.69,39.63,81.04,31.46,126.15,56.02,72.51,82.29,50.72,46.57,118.81,37.44
2016-06-01,101.13,89.24,52.85,24.62,14.86,65.69,70.50,68.41,44.70,101.57,112.78,39.50,81.79,31.775,126.41,55.94,72.27,82.83,51.00,46.94,118.78,37.42
2016-06-02,100.53,88.53,52.48,24.43,14.94,65.81,70.95,68.32,44.72,102.00,114.49,39.53,81.95,31.64,126.85,55.3,73.62,84.06,51.11,46.97,118.93,37.21
2016-06-03,100.66,88.37,51.79,24.48,14.42,64.64,70.87,68.65,45.04,102.53,114.76,39.18,82.47,31.99,127.38,53.35,75.04,85.57,50.19,45.39,118.47,36.79
2016-06-06,101.17,89.34,52.13,24.66,14.52,65.28,71.05,68.81,45.37,102.70,115.77,39.17,82.77,32.285,131.90,53.03,76.42,87.48,50.49,45.74,118.79,36.50
2016-06-07,103.32,90.71,52.10,24.76,14.35,65.06,71.03,68.24,45.32,102.49,115.73,38.93,82.32,32.335,131.93,53.51,76.81,87.31,50.27,45.54,117.76,36.55
2016-06-08,103.09,90.79,52.04,24.74,14.43,65.25,71.28,68.62,45.55,103.18,115.80,38.91,82.65,32.33,133.00,53.61,78.11,87.18,50.00,45.56,118.39,37.15
2016-06-09,102.81,90.67,51.62,24.91,14.19,64.75,71.09,67.69,45.76,103.66,117.00,38.87,83.17,32.12,133.10,53.4,77.16,86.95,49.14,45.01,118.56,37.13
2016-06-10,101.98,89.98,51.48,24.71,13.83,63.84,71.14,67.88,45.99,103.31,117.01,38.40,83.20,31.645,131.14,52.66,76.03,85.67,48.34,43.90,116.62,36.66
2016-06-13,102.10,90.59,50.14,24.34,13.60,63.27,70.53,66.89,45.12,103.06,116.79,37.86,82.57,31.16,129.92,51.27,75.23,85.32,47.97,43.16,113.95,36.59
2016-06-14,101.28,90.43,49.83,24.37,13.26,62.08,70.95,66.74,45.04,103.23,117.12,37.66,83.35,30.685,130.50,50.98,74.86,85.15,46.88,41.96,114.94,36.66
2016-06-15,100.63,90.16,49.69,24.29,13.34,61.97,71.12,67.27,45.01,102.86,116.41,37.43,82.95,30.865,130.16,51.67,75.07,84.83,46.78,42.01,114.60,36.61
2016-06-16,101.07,91.22,50.39,24.39,13.31,62.22,71.30,66.98,45.31,103.85,116.64,37.50,83.41,31.06,129.37,50.49,74.99,85.12,46.85,42.12,114.39,36.21
2016-06-17,101.57,90.72,50.13,23.83,13.40,62.28,70.95,67.50,44.79,103.41,115.48,37.39,83.13,30.69,129.82,50.83,75.93,86.00,46.60,42.48,113.02,35.21
2016-06-20,102.61,91.12,50.07,23.78,13.54,62.37,71.10,67.99,44.98,103.37,116.54,37.75,83.04,31.165,132.75,53.31,76.43,85.59,46.93,42.80,113.37,35.31
2016-06-21,103.24,91.53,51.19,23.98,13.62,62.95,71.46,68.30,45.13,104.08,116.18,37.73,83.41,31.55,131.52,54.36,76.49,84.09,47.23,42.92,114.38,35.44
2016-06-22,102.29,91.17,50.99,23.89,13.61,62.71,71.75,68.86,44.86,103.74,116.46,38.74,83.57,31.59,131.77,54.45,76.43,83.92,46.97,42.68,113.91,35.52
2016-06-23,104.44,91.80,51.91,24.03,14.04,64.05,72.10,69.78,45.08,104.44,117.38,39.63,84.21,31.865,133.55,55.53,78.22,84.29,47.91,44.46,115.08,35.74
2016-06-24,101.90,89.39,49.83,23.35,13.00,59.60,71.96,69.35,43.93,101.98,115.63,37.91,82.26,32.655,126.52,52.11,73.03,81.72,45.71,40.30,112.08,34.26
2016-06-27,100.36,88.86,48.43,23.01,12.18,57.61,71.50,69.45,43.78,102.13,116.55,36.95,81.23,33.105,122.70,49.92,71.38,80.58,45.01,38.48,108.97,34.06
2016-06-28,101.63,90.91,49.44,23.40,12.70,59.52,71.51,69.74,44.18,102.14,118.23,37.56,82.46,33.67,123.89,51.11,72.52,81.38,46.10,40.44,112.70,34.56
2016-06-29,103.42,92.46,50.54,23.60,13.19,61.20,72.46,70.00,44.44,103.12,119.33,38.57,83.91,34.495,126.99,51.93,74.23,81.51,46.97,42.12,114.16,34.76
2016-06-30,104.83,93.74,51.17,23.90,13.27,62.14,73.02,69.82,45.33,105.94,121.30,39.31,84.67,35.79,129.87,51.73,75.81,81.04,47.33,42.39,114.28,35.18
2016-07-01,104.15,93.84,51.16,23.97,13.10,61.26,72.81,70.05,45.12,105.63,121.29,39.54,84.78,36.2,129.69,51.48,76.45,80.90,47.03,42.17,114.19,35.51
2016-07-05,103.57,93.02,51.17,23.75,12.74,59.55,73.14,69.74,45.43,106.42,122.27,39.44,85.44,36.785,126.97,49.77,74.38,79.17,46.21,40.78,114.00,35.24
2016-07-06,104.58,94.09,51.38,23.88,12.86,60.19,73.82,70.51,45.27,105.92,122.64,40.83,85.03,36.27,126.96,48.47,74.83,79.47,46.65,41.06,116.70,35.45
2016-07-07,103.05,92.96,51.38,23.99,13.01,60.58,73.53,70.09,45.09,107.49,122.51,41.36,84.83,36.6,127.17,49.05,75.05,79.37,46.80,41.29,115.85,35.36
2016-07-08,104.77,93.54,52.30,24.17,13.17,61.83,73.84,71.31,45.38,108.27,122.85,41.89,85.77,36.515,130.09,49.03,77.37,80.97,47.79,41.98,117.24,35.89
2016-07-11,105.39,93.89,52.59,24.25,13.21,62.27,74.06,72.54,45.57,108.91,122.93,42.12,85.75,36.56,132.04,50.2,77.80,80.99,48.08,42.29,117.87,36.36
2016-07-12,106.78,94.95,53.21,24.36,13.54,63.20,73.27,73.52,45.58,108.79,122.92,42.47,85.75,35.86,130.81,52.21,79.80,82.42,48.35,43.44,117.93,36.63
2016-07-13,106.65,94.88,53.51,24.22,13.44,63.16,73.62,73.17,45.74,109.91,123.00,41.97,85.89,36.02,130.11,53.12,79.69,82.96,48.27,43.33,116.78,36.47
2016-07-14,106.70,94.95,53.74,24.70,13.65,64.12,73.70,73.49,45.69,109.96,123.18,42.28,85.87,35.56,131.55,53.38,80.06,83.64,48.94,44.45,117.29,36.79
2016-07-15,107.03,95.12,53.70,24.70,13.66,64.18,73.67,73.04,45.63,109.66,123.00,42.10,86.01,35.84,132.39,52.61,80.70,83.41,47.71,44.33,116.86,36.78
2016-07-18,106.09,94.82,53.96,24.96,14.11,63.96,73.84,73.96,45.63,109.21,123.14,42.09,85.93,35.775,133.43,52.2,79.82,83.82,48.28,44.57,119.37,37.66
2016-07-19,106.04,94.47,53.09,24.97,14.26,63.86,73.66,73.95,45.63,109.53,125.25,41.80,86.17,35.695,134.66,52.27,79.74,83.26,48.37,44.35,120.61,37.67
2016-07-20,105.59,93.93,55.91,24.99,14.40,63.93,73.79,74.48,45.51,108.92,125.14,42.65,85.32,35.75,134.72,52.92,79.69,82.81,48.61,44.47,121.92,37.85
2016-07-21,105.39,93.85,55.80,24.86,14.27,63.69,73.52,74.34,45.45,108.58,125.15,43.04,85.26,35.34,133.53,52.01,80.01,82.22,48.30,44.13,120.61,37.72
2016-07-22,105.66,94.01,56.57,24.67,14.38,64.04,73.55,74.92,45.83,109.19,125.03,43.17,85.72,35.585,133.47,51.4,79.38,80.12,48.32,44.30,121.00,37.96
2016-07-25,103.07,92.20,56.73,24.34,14.37,63.87,73.75,76.30,45.57,109.02,124.89,43.41,85.80,35.3,132.94,51.08,78.69,77.92,48.12,44.04,121.63,37.88
2016-07-26,102.68,91.53,56.76,24.17,14.53,64.13,73.73,76.22,44.88,108.20,125.15,43.60,85.27,35.56,134.85,51.7,82.75,78.99,47.97,44.15,121.22,37.88
2016-07-27,102.26,90.91,56.19,25.74,14.63,64.33,73.32,75.25,43.40,107.48,124.77,43.67,84.46,35.25,135.96,54,84.10,78.45,48.00,44.29,123.34,38.10
2016-07-28,101.79,90.20,56.21,26.09,14.68,64.10,73.24,74.79,43.65,108.13,124.46,44.45,84.81,35.265,133.01,53.57,82.92,78.17,48.13,44.08,125.00,38.29
2016-07-29,102.48,88.95,56.68,26.05,14.49,63.97,72.97,75.33,43.63,108.92,125.23,44.75,85.59,35.335,133.66,52.63,82.76,77.71,47.97,43.81,123.94,39.57
2016-08-01,99.11,85.86,56.58,26.51,14.33,63.80,73.78,75.51,43.45,108.93,125.40,45.29,86.41,35.34,133.21,52.25,81.95,77.69,47.81,43.42,124.31,40.05
2016-08-02,99.59,87.04,56.58,26.12,14.13,63.65,73.13,73.89,43.53,108.72,124.85,45.07,86.76,35.32,131.60,51.26,81.24,77.70,47.70,42.99,123.09,40.01
2016-08-03,100.61,87.49,56.97,26.45,14.48,64.66,72.94,74.10,43.64,108.04,123.90,44.95,85.97,34.78,131.87,50.46,82.03,78.31,47.57,43.89,122.51,39.95
2016-08-04,100.39,87.48,57.39,26.47,14.48,64.56,73.30,74.14,43.51,108.42,123.86,44.81,86.05,35.17,131.21,50.6,81.77,77.74,47.84,43.84,124.36,39.86
2016-08-05,100.51,87.56,57.96,26.87,15.05,66.30,73.76,74.94,43.48,108.66,124.24,45.26,85.78,35.415,131.73,51,82.56,78.34,48.68,45.72,125.15,40.35
2016-08-08,101.20,88.59,58.06,27.09,15.13,66.10,73.34,75.00,43.44,108.14,123.65,45.02,85.76,35.195,132.19,50.34,83.44,78.92,48.91,45.96,125.26,40.26
2016-08-09,101.32,88.70,58.20,27.20,15.19,65.87,73.54,72.61,43.47,108.28,123.43,45.08,85.99,35.715,132.62,51.1,82.83,78.89,48.93,45.90,125.06,40.37
2016-08-10,100.14,86.41,58.02,27.00,14.81,65.28,73.95,73.05,43.61,108.82,123.36,44.81,86.31,35.535,132.28,51.2,82.65,78.15,48.18,45.45,124.88,40.42
2016-08-11,101.40,86.72,58.30,26.98,14.88,65.46,73.80,74.01,43.75,108.48,123.77,45.05,86.73,36.415,133.00,51.84,83.24,77.99,48.24,45.73,124.90,40.41
2016-08-12,102.16,87.85,57.94,27.05,14.91,65.32,73.89,75.81,44.03,108.59,123.22,45.04,87.04,36.29,133.10,52.03,83.00,77.00,47.90,45.58,124.88,40.35
2016-08-15,102.77,87.81,58.12,27.37,15.02,65.72,73.32,75.53,44.24,108.72,122.31,45.15,87.02,36.415,134.66,52.28,84.15,78.28,48.27,46.39,123.90,40.30
2016-08-16,102.62,87.92,57.44,27.35,15.17,65.71,72.89,75.48,43.83,108.00,120.33,44.92,86.58,36.105,135.00,51.49,84.29,78.15,48.44,46.62,123.30,40.06
2016-08-17,102.22,88.11,57.56,27.31,15.15,65.89,72.93,70.63,44.06,108.47,121.31,44.68,86.96,36.14,134.72,50.69,84.41,77.43,48.61,46.63,124.37,40.27
2016-08-18,103.55,88.91,57.60,27.27,15.16,65.95,74.30,70.30,44.10,108.28,120.72,44.36,87.44,35.985,135.00,50,83.38,76.94,48.53,46.50,123.91,40.14
2016-08-19,102.32,87.80,57.62,27.34,15.22,65.86,72.81,70.12,43.92,108.17,119.92,44.24,87.31,36.065,134.44,49.86,83.84,87.32,48.65,46.53,123.56,39.98
2016-08-22,101.94,87.99,57.67,27.13,15.18,65.80,72.70,70.39,43.74,107.96,119.13,44.17,86.85,35.655,134.99,49.975,83.59,87.96,48.63,46.66,124.15,39.85
2016-08-23,101.68,87.72,57.89,27.21,15.35,65.77,71.97,71.05,43.85,107.88,119.44,43.90,87.40,35.63,134.14,50.6,84.01,88.09,48.41,46.59,124.37,39.83
2016-08-24,102.20,88.02,57.95,27.01,15.40,65.95,72.23,71.73,43.85,108.11,118.71,43.17,87.31,35.265,133.29,51.21,83.15,87.42,48.63,46.66,123.48,39.68
2016-08-25,101.89,87.46,58.17,26.89,15.53,66.07,71.22,70.81,43.67,107.88,118.57,42.84,87.90,35.595,132.98,50.55,82.84,87.29,48.38,46.72,123.89,39.57
